"","read_nai1","read_nai2","read_nai3","read_eff1","read_eff2","read_tem1","read_tem2","read_tcm1","read_tcm2"
"union_peak_20693",3.426431991,2.718085203,2.322415419,0.52967041,0.589398794,0.755437066,0.913785456,1.423250172,2.094430908
"union_peak_20695",0.537938128,0.501551436,0.501913955,2.048058919,2.517224014,2.141499857,2.142319235,1.818020293,2.084010854
"union_peak_20703",0.689964121,2.06283252,1.522755897,0.400195421,0.110512274,0.098535269,0.162450748,0.363604059,0.239661248
"union_peak_20709",0.725047043,0.46110374,0.621012182,2.153993001,2.443549165,3.074300408,2.812428569,1.890741105,2.084010854
"union_peak_20720",0.035082921,0.040447696,0.076563146,0.729768121,0.47888652,0.538659473,0.812253738,0.872649741,1.010745264
"union_peak_20723",1.087570564,0.630984065,1.063377023,0.188327257,0.294699397,0.203639557,0.131991232,0.529823057,0.281341465
"union_peak_20747",0.011694307,0.11325355,0.127605243,1.424224881,1.706800673,0.643763761,0.599037132,1.277808549,1.125365861
"union_peak_20766",0.57302105,0.436835122,0.391322745,2.648352051,2.701411137,2.233466109,1.87833677,1.620635233,1.771409226
"union_peak_20767",1.239596557,1.609818319,1.412164687,5.991160862,5.562451114,5.386594732,4.924288289,5.007347322,5.199607081
"union_peak_20769",0.549632435,0.768506233,0.689068311,2.824908854,3.634625893,3.172835678,3.46223156,2.077737478,2.292411939
"union_peak_20773",0.222191836,0.647163144,0.306252583,1.259438531,1.240193295,0.788282156,1.106695718,0.488268307,0.521002714
"union_peak_20776",0.187108914,0.194148943,0.136112259,1.518388509,1.485776125,1.405769845,1.360525012,0.903815803,0.583523039
"union_peak_20778",0.467772286,0.622894526,0.510420971,1.706715766,1.584009258,2.167775929,2.264157296,1.682967357,1.7088889
"union_peak_20782",3.80064982,2.329787317,2.484048726,1.71848622,1.964662645,0.886817425,1.106695718,2.046571416,2.469552862
"union_peak_20785",1.181125021,0.938386558,0.629519198,1.200586263,1.277030719,2.443674683,2.670284165,2.929609844,3.261476987
"union_peak_20797",0.6548812,0.873670244,1.012334926,0.600293132,0.663073643,0.289036791,0.253829293,0.290883247,0.135460706
"union_peak_20800",0.105248764,0.129432629,0.229689437,1.494847602,1.620846682,1.898446192,1.492516244,1.350529361,1.490067761
"union_peak_20801",0.035082921,0,0.008507016,0.788620388,0.72446935,0.45326224,0.558424445,0.353215371,0.239661248
"union_peak_20803",0.210497528,0.153701247,0.025521049,0.729768121,0.663073643,0.985352695,0.944244971,0.384381433,0.395962062
"union_peak_20807",0.830295807,0.784685312,0.740110408,2.389402073,2.971552251,2.975765139,2.842888084,2.82572297,2.907195141
"union_peak_20818",0.070165843,0.048537236,0.017014032,1.200586263,1.68224239,2.082378695,1.705732851,0.872649741,1.14620597
"union_peak_20913",1.894477756,2.054742981,2.109740014,0.36488406,0.282420255,0.696315904,0.517811758,1.288197236,1.062845536
"union_peak_20914",3.672012441,3.882978861,4.091874785,1.012259006,1.52261355,1.16271618,1.340218668,2.420564162,2.490392971
"union_peak_20919",0.877073035,1.14062504,1.267545412,0.564981771,0.392932529,0.308743844,0.365514182,0.612932556,0.729403799
"union_peak_20920",0.760129964,1.083998265,1.216503314,0.447277235,0.454328237,0.236484647,0.29444198,0.831094991,0.760663962
"union_peak_20957",0.73674135,1.019281951,0.697575327,3.648840603,3.585509327,2.607900133,2.781969054,2.129680915,2.271571831
"union_peak_20958",0.350829214,0.307402493,0.263717502,1.318290799,1.473496984,0.768575102,0.842713254,0.633709931,0.875284559
"union_peak_20970",0.187108914,0.299312954,0.17864734,0.647374946,1.031447889,0.80798921,0.893479112,0.43632487,0.448062334
"union_peak_20972",0.4911609,0.4530142,0.782645489,1.859731662,1.829592088,1.55028824,1.837724083,1.059646114,1.083685644
"union_peak_20975",0.1637203,0.258865257,0.221182421,1.212356717,0.920935615,0.624056707,0.578730789,0.883038428,0.698143636
"union_peak_21016",1.181125021,1.003102872,1.00382791,2.44825434,2.480386589,2.167775929,2.182931922,3.469821588,4.053401111
"union_peak_21034",0.093554457,0.024268618,0.085070162,1.259438531,1.252472436,0.913093497,0.852866425,0.71681943,0.510582659
"union_peak_21054",0.771824271,0.849401626,0.833687586,0.341343153,0.356095104,0.137949377,0.23352295,0.363604059,0.354281845
"union_peak_21055",0.865378728,1.237699512,1.097405088,0.647374946,0.601677935,0.381003042,0.365514182,0.550600432,0.343861791
"union_peak_21112",0.584715357,0.566267751,0.399829761,6.426667644,7.392043202,5.577096253,5.736542027,5.287841882,4.92868567
"union_peak_21125",1.239596557,0.938386558,0.910250732,0.258949978,0.245582831,0.026276072,0.121838061,0.332437996,0.239661248
"union_peak_21133",0.958933185,1.480385691,1.82900848,5.955849501,6.458828446,6.358809391,6.16297524,3.313991277,3.490718181
"union_peak_21141",0.175414607,0.121343089,0.093577178,0.976947645,0.577119652,0.341588934,0.609190304,0.498656995,0.239661248
"union_peak_21142",0.198803221,0.153701247,0.11059121,0.847472656,0.970052181,0.223346611,0.284288808,0.644098618,0.468902442
"union_peak_21145",0.24558045,0.088984932,0.119098227,1.235897624,0.945493898,1.392631809,1.573741618,1.745299482,1.792249335
"union_peak_21152",1.075876257,1.334773983,1.403657671,0.247179525,0.270141114,0.216777593,0.263982465,0.696042055,0.698143636
"union_peak_21153",1.906172063,1.14062504,1.301573476,0.341343153,0.270141114,0.183932503,0.487352243,0.612932556,0.70856369
"union_peak_21159",1.531954235,0.703789919,0.612505165,0.070622721,0.110512274,0.091966252,0.101531717,0.145441623,0.416802171
"union_peak_21161",2.923576784,2.321697777,2.271373321,0.776849935,0.859539907,1.005059749,1.005164001,2.077737478,1.688048792
"union_peak_21169",1.531954235,1.26196813,1.148447185,0.247179525,0.245582831,0.105104287,0.152297576,0.488268307,0.343861791
"union_peak_21180",1.473482699,1.37522168,1.199489282,0.235409071,0.405211671,0.308743844,0.355361011,0.789540242,0.29176152
"union_peak_21182",1.075876257,0.881759783,0.791152505,0.411965875,0.454328237,0.289036791,0.203063435,0.363604059,0.416802171
"union_peak_21189",1.040793335,1.019281951,1.199489282,0.070622721,0.233303689,0.045983126,0.081225374,0.228551123,0.385542008
"union_peak_21198",0.4911609,1.059729648,0.876222667,0.965177192,0.920935615,0.157656431,0.29444198,0.19738506,0.239661248
"union_peak_21208",0.549632435,0.719968997,0.672054279,2.989695204,3.069785383,2.384553522,2.050940689,0.986925302,1.083685644
"union_peak_21215",2.104975285,1.706892791,2.169289127,0.353113607,0.331536821,0.249622683,0.335054667,0.862261053,1.010745264
"union_peak_21231",2.514276035,1.26196813,0.986813877,0.153015896,0.171907981,0.085397234,0.091378546,0.945370553,0.771084016
"union_peak_21241",0.222191836,0.202238482,0.280731534,0.400195421,0.626236218,0.821127246,1.025470345,0.540211744,0.552262876
"union_peak_21261",0.666575507,0.970744715,0.833687586,0.211868164,0.122791415,0.078828216,0.081225374,0.186996373,0.14588076
"union_peak_21265",0.970627492,0.841312087,0.816673554,0.670915853,0.380653387,0.256191701,0.365514182,0.664875993,0.552262876
"union_peak_21269",0.339134907,0.396387425,0.331773631,1.200586263,1.338426427,1.143009126,0.964551314,0.862261053,0.760663962
"union_peak_21270",0.479466593,0.307402493,0.35729468,1.906813477,1.989220928,1.497736096,1.28945281,0.799928929,0.823184287
"union_peak_21279",0.935544571,1.666445095,1.225010331,0.141245443,0.098233132,0.052552144,0.040612687,0.093498187,0.14588076
"union_peak_21301",0.701658428,0.792774851,0.782645489,0.282490885,0.343815963,0.118242323,0.274135637,0.373992746,0.468902442
"union_peak_21303",0.748435657,0.857491165,0.680561295,0.376654514,0.454328237,0.197070539,0.142144404,0.353215371,0.343861791
"union_peak_21323",0.035082921,0.080895393,0.034028065,1.000488553,1.166518445,1.234975378,0.944244971,0.581766494,0.500162605
"union_peak_21329",1.777534685,2.200354688,2.29689437,0.741538574,0.405211671,0.190501521,0.274135637,0.342826684,0.510582659
"union_peak_21330",1.040793335,0.970744715,1.225010331,0.153015896,0.257861972,0.144518395,0.142144404,0.23893981,0.458482388
"union_peak_21332",0.315746293,0.396387425,0.510420971,1.965665744,1.768196381,1.202130288,1.614354305,0.95575924,0.989905156
"union_peak_21344",0.128637379,0.056626775,0.042535081,1.106422635,1.20335587,0.479538312,0.436586384,0.353215371,0.458482388
"union_peak_21347",1.976337906,0.671431761,0.663547262,6.520831272,7.072785522,4.611450612,4.629846309,6.440986182,7.096056958
"union_peak_21377",0.420995057,0.550088672,0.64653323,1.612552138,1.84187123,1.58313333,1.58389479,0.986925302,1.104525753
"union_peak_21378",0.456077978,0.501551436,0.884729683,4.425690538,3.92932529,3.81003042,3.218555438,1.329751986,1.521327923
"union_peak_21384",0.713352735,0.849401626,0.93577178,0.070622721,0.171907981,0.019707054,0.091378546,0.166218998,0.281341465
"union_peak_21385",0.853684421,0.889849322,0.884729683,0.317802246,0.147349698,0.216777593,0.243676122,0.883038428,0.677303528
"union_peak_21398",1.812617606,1.237699512,1.139940169,0.258949978,0.257861972,0.604349653,0.863019597,1.018091364,0.948224939
"union_peak_21404",0.152025993,0.169880325,0.187154356,0.835702203,0.663073643,1.202130288,1.05592986,0.498656995,0.562682931
"union_peak_21409",0.292357678,0.315492032,0.204168388,1.129963542,1.117401879,1.018197785,0.88332594,0.685653368,0.614783202
"union_peak_21413",1.298068092,1.237699512,1.327094525,5.02598367,4.445049234,4.059653103,3.726214025,3.178938341,3.115596227
"union_peak_21418",1.1460421,1.690713712,1.216503314,9.745935547,10.01977949,5.74789072,4.975054147,2.981553281,3.594918723
"union_peak_21427",0.912155957,1.075908726,1.156954201,0.200097711,0.184187123,0.091966252,0.192910263,0.218162435,0.312601628
"union_peak_21438",0.257274757,0.145611707,0.017014032,1.494847602,1.829592088,1.103595018,1.330065497,1.028480052,0.791924125
"union_peak_21443",0.292357678,0.250775718,0.306252583,0.988718099,0.933214756,0.315312862,0.619343475,0.415547496,0.573102985
"union_peak_21444",0.444383671,0.331671111,0.323266615,2.142222548,2.345316033,1.136440108,1.05592986,0.51943437,0.333441737
"union_peak_21445",0.116943071,0.153701247,0.127605243,0.741538574,0.785865058,0.137949377,0.192910263,0.166218998,0.208401085
"union_peak_21449",0.280663371,0.275044336,0.204168388,0.965177192,1.154239304,1.011628767,0.913785456,0.862261053,0.844024396
"union_peak_21455",0.350829214,0.33976065,0.382815728,0.835702203,1.277030719,1.911584228,1.736192366,0.841483679,0.718983745
"union_peak_21493",0.514549514,0.145611707,0.102084194,0.506129503,0.663073643,1.313803593,1.512822588,1.267419862,0.916964776
"union_peak_21508",0.73674135,0.833222547,0.893236699,0.223638618,0.257861972,0.374434024,0.375667354,0.633709931,0.760663962
"union_peak_21519",3.344571841,3.810173007,3.326243328,0.623834039,0.785865058,0.433555186,0.649802991,0.997313989,0.979485101
"union_peak_21520",6.314925854,4.570589701,4.831985193,0.341343153,0.098233132,0.275898755,0.263982465,1.277808549,1.531747978
"union_peak_21521",3.332877534,3.2115471,3.05401881,0.69445676,0.810423341,0.702884922,0.812253738,1.641412608,1.906869931
"union_peak_21540",0.806907193,1.003102872,1.675882188,0.16478635,0.380653387,0.32188188,0.375667354,0.51943437,0.593943093
"union_peak_21569",1.157736407,1.132535501,1.250531379,0.294261339,0.245582831,0.295605808,0.375667354,0.67526468,0.510582659
"union_peak_21570",1.005710414,1.132535501,0.93577178,0.235409071,0.245582831,0.210208575,0.213216606,0.384381433,0.406382117
"union_peak_21573",1.298068092,1.682624173,1.156954201,0.49435905,0.466607378,0.262760719,0.29444198,0.259717185,0.479322496
"union_peak_21576",0.841990114,0.671431761,0.638026214,0.223638618,0.306978538,0.197070539,0.213216606,0.353215371,0.343861791
"union_peak_21587",4.268422105,2.40259317,2.543597839,0.85924311,0.405211671,1.320372611,1.198074264,1.142755613,1.07326559
"union_peak_21590",2.619524799,1.520833387,1.684389205,0.447277235,0.663073643,0.74229903,0.852866425,1.350529361,1.427547435
"union_peak_21593",0.970627492,0.68761084,0.833687586,0.176556803,0.049116566,0.045983126,0.050765859,0.093498187,0.093780488
"union_peak_21594",2.128363899,1.731161409,1.888557593,0.258949978,0.15962884,0.243053665,0.223369778,0.862261053,0.896124667
"union_peak_21607",0.058471536,0.008089539,0.051042097,1.577240777,2.013779211,0.755437066,0.670109334,0.270105872,0.354281845
"union_peak_21608",0.070165843,0.032358157,0,1.341831706,1.056006172,0.335019916,0.426433213,0.145441623,0.187560977
"union_peak_21609",0.140331686,0.129432629,0.085070162,1.165274902,0.88409819,0.637194743,0.477199071,0.509045682,0.562682931
"union_peak_21619",0.08186015,0.242686179,0.127605243,2.000977105,1.375263852,1.110164036,1.177767921,0.95575924,0.969065047
"union_peak_21636",0.140331686,0.040447696,0.068056129,1.694945313,2.026058353,1.379493773,1.096542547,0.893427116,1.167046078
"union_peak_21654",0.350829214,0.639073604,0.46788589,1.636093045,1.805033805,1.418907881,1.604201133,0.768762867,1.010745264
"union_peak_21657",0.4911609,1.350953062,1.11441912,0.282490885,0.257861972,0.348157952,0.274135637,0.23893981,0.250081302
"union_peak_21660",0.222191836,0.210328022,0.127605243,1.624322591,1.915546079,1.313803593,1.025470345,0.758374179,0.92738483
"union_peak_21666",0.222191836,0.242686179,0.153126291,1.694945313,2.148849768,1.044473857,1.319912325,0.727208117,0.562682931
"union_peak_21677",0.73674135,0.525820054,0.612505165,2.895531576,3.352205638,4.7165549,4.061268692,4.571022452,3.699119266
"union_peak_21684",0.315746293,0.202238482,0.102084194,1.565470323,1.989220928,1.136440108,1.299605981,1.558303109,1.521327923
"union_peak_21696",0.152025993,0.145611707,0.144619275,1.118193088,1.424380418,0.952507605,0.842713254,0.71681943,0.750243907
"union_peak_21698",0.070165843,0.056626775,0.068056129,0.788620388,0.626236218,0.466400276,0.497505415,0.394770121,0.29176152
"union_peak_21699",0.070165843,0.040447696,0.042535081,0.741538574,0.810423341,0.407279114,0.58888396,0.218162435,0.208401085
"union_peak_21701",0.08186015,0.396387425,0.127605243,0.765079481,0.7981442,0.722591976,0.680262506,0.820706304,0.70856369
"union_peak_21724",0.210497528,0.299312954,0.204168388,1.118193088,0.957773039,0.794851174,0.974704486,0.903815803,0.937804884
"union_peak_21725",0.152025993,0.258865257,0.093577178,2.377631619,1.829592088,1.438614935,1.421444042,1.19469905,1.479647706
"union_peak_21740",1.309762399,0.986923794,1.250531379,0.282490885,0.306978538,0.545228491,0.517811758,0.509045682,0.687723582
"union_peak_21753",1.473482699,0.776595772,0.876222667,0.223638618,0.171907981,0.124811341,0.203063435,0.270105872,0.343861791
"union_peak_21761",1.087570564,1.172983198,0.952785813,0.435506782,0.343815963,0.328450898,0.365514182,0.706430743,0.896124667
"union_peak_21771",1.227902249,0.80086439,1.063377023,0.117704536,0.073674849,0.105104287,0.081225374,0.28049456,0.260501357
"union_peak_21773",1.06418195,0.825133008,0.910250732,0.470818142,0.626236218,0.282467773,0.385820526,0.602543869,0.500162605
"union_peak_21789",0.116943071,0.23459664,0.263717502,2.177533909,2.824202552,2.082378695,1.624507477,1.277808549,1.417127381
"union_peak_21797",2.783245099,1.803967263,2.024669852,0.506129503,0.540282227,1.602840384,1.228533779,1.558303109,1.85476966
"union_peak_21798",1.906172063,1.472296151,1.846022512,0.247179525,0.221024548,0.170794467,0.182757091,0.23893981,0.333441737
"union_peak_21803",0.023388614,0.097074472,0.034028065,1.165274902,1.154239304,0.328450898,0.375667354,0.384381433,0.323021682
"union_peak_21808",0.152025993,0.008089539,0.051042097,1.800879395,1.510334408,1.12987109,1.025470345,0.903815803,0.791924125
"union_peak_21817",0.432689364,0.509640976,0.399829761,2.048058919,1.915546079,1.037904839,1.157461577,1.547914421,1.021165318
"union_peak_21825",0.058471536,0.016179079,0.059549113,0.506129503,0.859539907,0.932800551,0.812253738,0.19738506,0.062520326
"union_peak_21827",0.456077978,0.153701247,0.161633308,1.706715766,1.669963248,1.510874132,1.695579679,0.831094991,0.823184287
"union_peak_21885",0.093554457,0.11325355,0.017014032,0.812161296,0.675352784,0.630625725,0.731028365,0.207773748,0.500162605
"union_peak_21886",0.128637379,0.088984932,0.017014032,1.88327257,1.289309861,0.978783677,0.934091799,0.602543869,0.468902442
"union_peak_21896",0.070165843,0.11325355,0.034028065,1.730256673,1.461217842,1.418907881,1.309759153,0.893427116,0.729403799
"union_peak_21913",2.140058206,1.706892791,1.403657671,0.317802246,0.368374246,0.151087413,0.131991232,0.581766494,0.541842822
"union_peak_21924",1.157736407,1.100177344,1.29306646,0.3295727,0.306978538,0.190501521,0.284288808,0.488268307,0.395962062
"union_peak_21941",0.140331686,0.169880325,0.212675405,0.200097711,0.221024548,0.105104287,0.131991232,0.706430743,0.750243907
"union_peak_21948",0.175414607,0.194148943,0.170140324,0.612063585,0.56484051,0.643763761,0.76148788,0.488268307,0.479322496
"union_peak_21957",0.257274757,0.388297886,0.391322745,1.847961209,1.989220928,1.031335821,1.248840123,0.47787962,0.646043365
"union_peak_21962",0.046777229,0.097074472,0.153126291,0.894554471,0.810423341,0.610918671,0.700568849,0.124664249,0.125040651
"union_peak_21965",0.175414607,0.097074472,0.017014032,1.02402946,0.663073643,0.794851174,0.751334708,0.529823057,0.489742551
"union_peak_21976",6.408480312,2.847517831,3.632495911,0.317802246,0.270141114,0.591211617,0.548271273,2.067348791,2.396612482
